bathrooms,bedrooms,breadcrumbs,description,image_url,location,price,property_id,property_name,property_type,seller_name
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","2 BHK FURNISHED FLAT FOR RENT THONDAYAD,CALICUT   (NEAR HILITE MALL AND CYBER PARK CALICUT) Amenities:- Gym Swimming pool Grand lobby Conference room Open area Yoga centre Association hall Childrens play area Near By:- *Hilite mall *Cyber park *UL park *Hilite business park * metro hospital * star care hospital Medical college  Rent 25000+MNC Advance 3 months rent",https://apollo.olx.in:443/v1/files/7n8o04bhr04a-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 25,000",1762006233,2 Bds - 2 Ba - 1400 ft2,Builder Floors,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in West Hill",Small house,https://apollo.olx.in:443/v1/files/ik5jpm41plzd-IN/image;s=850x0,"West Hill, Kozhikode, Kerala","₹ 6,000",1775021739,2 Bds - 2 Ba - 400 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chalappuram",2 BHK SEMI FURNISHED near by puspha junction calicut Rent 25000+ mnc Advance 3months rent Amenities :- Gym Swimming pool Guest room Visitors car parking 24 hrs security Waste management Power back up Garden Childrens play area Party hall Grand lobby,https://apollo.olx.in:443/v1/files/5spkioaxwqgi2-IN/image;s=850x0,"Chalappuram, Kozhikode, Kerala","₹ 25,000",1775028698,2 Bds - 2 Ba - 1310 ft2,Builder Floors,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Govindapuram","TWO BEDROOM,ONE ATTACHED,HALL,KITCHEN,K.W.A WATER,CAR SITE RENT:10000 ADVANCE:50000 CONT NU:7306*6811*                                   06",https://apollo.olx.in:443/v1/files/vkt54qiz9ht6-IN/image;s=850x0,"Govindapuram, Kozhikode, Kerala","₹ 10,000",1658438242,2 Bds - 1 Ba - 1000 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Luxury studio flat for rent near hilitemall calicut Ready to move Fully furnished Excellent view Very near to cyberpark and hilite mall Easy to access calicut airport  Looking small familes, doctors, professional, IT, business, etc. Rent 18k",https://apollo.olx.in:443/v1/files/ovab0c2sqayj3-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 18,000",1745380175,1 Bds - 1 Ba - 500 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",1bhk posh furnished branded flat for rent at landmark world Ready to move Car parking Excellent view All furnitures are available Rent 20k,https://apollo.olx.in:443/v1/files/cblvz3l9s0911-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 21,000",1689236570,1 Bds - 2 Ba - 700 ft2,Apartments,
4+,4+,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Reshmi Square",For rent pg for girls,,"Reshmi Square, Kozhikode, Kerala","₹ 3,000",1775032409,4+ Bds - 4+ Ba - 2000 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",24*7 security guard CCTV etc gated community fully furnished ac TV fridge washing machine etc,https://apollo.olx.in:443/v1/files/ybotwh4el5j4-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 24,000",1760473097,3 Bds - 3 Ba - 2155 ft2,Builder Floors,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","1bhk posh furnished luxury flat for rent near thindayad bypass Ready to move Car parking Luxury furnished Good view Very near to cyberpark, metrocardiac hospital, hilite mall 18.5kms from calicut airport All luxury facilities and amenities are available Well maintained associated Gated community and family secure Looking families, professionals, IT, business, pilot, etc Rent 23k",https://apollo.olx.in:443/v1/files/xw5iomhge9573-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 20,000",1738394013,1 Bds - 2 Ba - 758 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Safe and peaceful house fr rent in near starcare hospital Bachelors,working women,or families prefered Accomodates upto 8 members",https://apollo.olx.in:443/v1/files/nzlb6caqh66c2-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 15,000",1775028445,2 Bds - 3 Ba - 1800 ft2,Builder Floors,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Arayedathupalam","Just walkable distance from Baby Memorial hospital, Gogulam Mall & Sarovaram biopark. 50m from Canoli canal view point. (50m concrete road to the house is small: suited for up to 3-wheeler goods vehicles.) The dining-hall and one of the bed-rooms around 10x10, but the other two bedrooms are small as captured in photo. Finished all maintenances and repainted the house last month. Can be used as godown + stay for the workers/employees. House is in 27 cents of land, the surrounding area can also be used by the tenant on mutual agreement. Toilet (Indian style) and bathroom are outside & separate as shown in the photos. - - - - - - - - - - - - - - - ബേബി മെമ്മോറിയൽ ഹോസ്പിറ്റൽ, ഗോകുലം മാൾ, സരോവരം ബയോപാർക്ക് എന്നിവിടങ്ങളിൽ നിന്ന് നടക്കാവുന്ന ദൂരം മാത്രം. ഗോഡൗൺ ആയും ജീവനക്കാർക്ക്/തൊഴിലാളികൾക്ക് താമസത്തിനായും ഉപയോഗിക്കാം. കനോലി കനാൽ വ്യൂ പോയന്റിൽ നിന്ന് 50 മീറ്റർ. (50m വരുന്ന ഈ കോൺക്രീറ്റ് റോഡ് ചെറുതാണ്: 3-wheeler ഗുഡ്സ് വാഹനങ്ങൾക്ക് അനുയോജ്യം.) ഡൈനിംഗ് ഹാളും ഒരു ബെഡ്‌റൂമും ഏകദേശം 10x10 ഉണ്ടാകും; മറ്റു രണ്ടു ബെഡ്‌റൂമുകളും ഫോട്ടോയിൽ കാണുന്നതുപോലെ ചെറുതാണ്. എല്ലാ അറ്റകുറ്റപ്പണികളും പൂർത്തിയാക്കി കഴിഞ്ഞ മാസം വീട് പെയിൻ്റ് ചെയ്തു. 27 സെൻ്റ് സ്ഥലത്താണ് വീട് സ്ഥിതി ചെയ്യുന്നത്, Mutual-agreement പ്രകാരം വാടകക്കാരന് വീടിനോടു ചേർന്നുള്ള സ്ഥലവും ഉപയോഗിക്കാം. ടോയ്‌ലറ്റ് ഇന്ത്യൻ സ്റ്റൈൽ ആണ്. ടോയ്‌ലറ്റും കുളിമുറിയും ഫോട്ടോകളിൽ കാണിച്ചിരിക്കുന്നതുപോലെ വെവ്വേറെയായി പുറത്താണ്.",https://apollo.olx.in:443/v1/files/vuutfji3zm5w1-IN/image;s=850x0,"Arayedathupalam, Kozhikode, Kerala","₹ 12,500",1774938394,3 Bds - 1 Ba - 1200 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Luxury studio flat for rent near cyberpark thondayad. Ready to move Luxury interior Car parking Excellent interior Rent 20k,https://apollo.olx.in:443/v1/files/1qssvllcvfat2-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 18,000",1705650619,1 Bds - 1 Ba - 500 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2bhk luxury flat for rent near thondayad bypass calicut Ready to move Car parking Excellent view Very ner to hilite mall and cyberpark Rent 30k,https://apollo.olx.in:443/v1/files/x1nbyxpp2yas2-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 30,000",1745079404,2 Bds - 2 Ba - 1400 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Newly furnished luxury studio flat for rent at landmark world. Ready to move Excellent view All furnitures are brand new Luxury facilities and amenities Very near to cyberpark and metrocardiac hospital Rent 20k,https://apollo.olx.in:443/v1/files/1e374otacdzt3-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 20,000",1706063540,1 Bds - 1 Ba - 500 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Calicut Civil Station",Independent house for rent Just 250 metres from Civil Station Well water Contact : ni ne-for-ni ne-7-two-one-two-fi ve-two-zero,,"Calicut Civil Station, Kozhikode, Kerala","₹ 15,000",1775155327,2 Bds - 2 Ba - 700 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor","House for rent near Kozhikode,walkable distance to kovoor bus stop. roadside property with friendly atmosphere. cooperation water facility .",https://apollo.olx.in:443/v1/files/ntot0r7bfwq5-IN/image;s=850x0,"Kovoor, Kozhikode, Kerala","₹ 15,000",1774942038,3 Bds - 3 Ba - 2100 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Brand New luxury furnished studio flat for rent near hilite mall Ready to move Fully furnished Brand new Car parking Attached supermarket Familiy club house and ladies club house Childerens play area etc All luxury facilities and amenities are provided Very near to metro hospital, cyberpark, hilite mall and calicut airport etc Looking professionals, IT professionals, small families, business, doctor's etc. Rent 17k",https://apollo.olx.in:443/v1/files/ok4p78r1fszi3-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 20,000",1711397744,1 Bds - 1 Ba - 500 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kottuli","2 bhk Fully Furnished, Downstairs",https://apollo.olx.in:443/v1/files/mlhx90ukuxmb1-IN/image;s=850x0,"Kottuli, Kozhikode, Kerala","₹ 20,000",1774968559,2 Bds - 3 Ba - 1200 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor",2 bhk flat near chevayur '1 km from medical college 'walking distance from presentation school,https://apollo.olx.in:443/v1/files/9a7s2wpj4n2w1-IN/image;s=850x0,"Chevayoor, Kozhikode, Kerala","₹ 16,000",1764044482,2 Bds - 2 Ba - 1258 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kottuli",Upstair for Rent,https://apollo.olx.in:443/v1/files/l49hs2nwdvpi2-IN/image;s=850x0,"Kottuli, Kozhikode, Kerala","₹ 9,000",1774967488,2 Bds - 1 Ba - 800 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2 bhk fully furnished flat at HI LITE CITY,,"Thondayad, Kozhikode, Kerala","₹ 31,000",1771470969,2 Bds - 3 Ba - 1250 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba","Are you looking for a Flat ? Here it is! 3Bhk Semi Furnished Flat Available For Rent, 1500 sq.ft Semi Furnished Branded Flat for Rent at Karaparamb,Calicut Total Rent: Rs.36,000/ - It hosts all the amenities and all the facilities are nearby the city. *Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/- * Erahipalam ,2bhk,1200sq.ft , Furnished 27000/- * Erahipalam , 3bhk, 1600sq.ft, semi, 23000/- *Thondayad, 3bhk, 2000sq.ft , semi, 45000/- * kottuli ,2bhk , 1000sq.ft,semi , 23000/- *calicut Beach , 3bhk, 1600sq.ft,26000/- * YMC , 1bhk, 700sq.ft semi,25000/- * methoott Thazham 2bhk 800sq.ft semi , 16500/- *pottammal, 3bhk , furnshed,25000/- * East Hill, 3Bhk, Semi Furbished,23000/- ""Note : Image shown are only for business purpose , actual building / Land may differ."" For More details, Contact: Big Deals Realtors 4th Floor , Hilite Business Park , Palazhy - Calicut - About Us : Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value. We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE. We Provide the following Specialised Features : * Hassle free Documentation * Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property * Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc",https://apollo.olx.in:443/v1/files/srgfgo9mbh19-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 36,000",1774972694,3 Bds - 3 Ba - 1500 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Vandipetta",2nd floor two bedroom semi furnished apartment for rent,,"Vandipetta, Kozhikode, Kerala","₹ 18,000",1774976257,2 Bds - 2 Ba - 1150 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparambu","Kozhikode Meitra Hospital 3bedrooms house Rent 20,000. Compound gate Well water.  2 car parking area",https://apollo.olx.in:443/v1/files/p9iu7el3aqju3-IN/image;s=850x0,"Karaparambu, Kozhikode, Kerala","₹ 20,000",1774984914,3 Bds - 3 Ba - 1945 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Fully furnished 2bhk flat for rent in Hi Lite residency.,,"Thondayad, Kozhikode, Kerala","₹ 36,000",1774944656,2 Bds - 2 Ba - 1400 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba","Are you looking for a Flat ? Here it is! 3Bhk Semi Furnished Flat Available For Rent, 1500 sq.ft Semi Furnished Branded Flat for Rent at Karaparamb,Calicut Total Rent: Rs.25,000/ - It hosts all the amenities and all the facilities are nearby the city. *Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/- * Erahipalam ,2bhk,1200sq.ft , Furnished 27000/- * Erahipalam , 3bhk, 1600sq.ft, semi, 23000/- *Thondayad, 3bhk, 2000sq.ft , semi, 45000/- * kottuli ,2bhk , 1000sq.ft,semi , 23000/- *calicut Beach , 3bhk, 1600sq.ft,26000/- * YMC , 1bhk, 700sq.ft semi,25000/- * methoott Thazham 2bhk 800sq.ft semi , 16500/- *pottammal, 3bhk , furnshed,25000/- * East Hill, 3Bhk, Semi Furbished,23000/- ""Note : Image shown are only for business purpose , actual building / Land may differ."" For More details, Contact: Big Deals Realtors 4th Floor , Hilite Business Park , Palazhy - Calicut - About Us : Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value. We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE. We Provide the following Specialised Features : * Hassle free Documentation * Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property * Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc",https://apollo.olx.in:443/v1/files/1k6qnk5dyp291-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 25,000",1774776349,3 Bds - 3 Ba - 1500 ft2,Apartments,
